date_shipped,from_zipcode,to_zipcode,total_animals,tau_hours
11/20/2021,22010,48560,147,9.59
11/20/2021,16988,17829,11,3.02
11/20/2021,55337,54401,56,9.09
11/20/2021,30964,31100,9,6.35
11/20/2021,94039,93239,37,6.03
11/20/2021,30930,30398,7,5.93
11/20/2021,97251,97627,15,6.49
11/20/2021,22010,24316,6,7.08
11/20/2021,76880,77826,5,4.51
11/20/2021,73703,73021,52,6.66
11/20/2021,34681,34450,9,5.28
11/20/2021,59090,38036,2,24.0
11/20/2021,93239,90072,10,4.14
11/20/2021,97808,97182,12,3.92
11/20/2021,67026,66220,11,5.48
11/20/2021,80769,81151,2,3.71
11/20/2021,52098,51345,7,5.64
11/21/2021,57721,57432,85,6.38
11/21/2021,16988,19686,45,4.49
11/21/2021,48560,48286,15,4.69
11/21/2021,76107,77826,12,3.89
11/21/2021,92462,95135,9,4.25
11/21/2021,50889,68596,3,7.33
11/21/2021,55337,51345,41,10.63
11/21/2021,55208,55337,30,3.36
11/21/2021,58856,58039,25,2.93
11/21/2021,54795,53679,14,5.78
11/21/2021,37531,40285,13,6.45
11/21/2021,74933,27694,13,23.14
11/21/2021,77193,75376,3,7.24
11/21/2021,30964,31100,3,6.35
11/21/2021,43122,43819,3,3.39
11/21/2021,55337,55208,14,3.36
11/21/2021,54401,53679,3,3.18
11/21/2021,54401,53679,14,3.18
11/21/2021,90967,91748,141,8.45
11/21/2021,76380,79713,13,2.94
11/21/2021,28898,28841,42,8.77
11/21/2021,77839,76107,2,3.41
11/21/2021,58856,55337,46,7.37
11/21/2021,50871,51621,2,9.12
11/21/2021,52514,31100,14,17.17
11/21/2021,61213,51345,5,9.09
11/21/2021,66220,67888,10,2.74
11/21/2021,30930,31100,8,4.61
11/21/2021,37531,38540,5,6.82
11/21/2021,66932,67888,3,4.57
11/21/2021,54212,53458,1,5.28
11/21/2021,85052,85319,9,4.3
11/21/2021,45228,45597,15,3.46
11/21/2021,53679,53507,39,6.6
11/21/2021,16988,18483,59,4.15
11/21/2021,76107,77826,41,3.89
11/21/2021,16237,18330,14,5.51
11/21/2021,78955,76880,11,4.7
11/21/2021,55337,56495,7,3.37
11/21/2021,94553,83545,12,13.44
11/21/2021,75648,77826,12,4.13
11/21/2021,47051,46753,38,8.05
11/21/2021,68566,68450,177,4.77
11/21/2021,90167,92834,11,4.11
11/21/2021,59127,59090,52,5.91
11/21/2021,55179,50889,13,8.64
11/21/2021,98139,99003,36,4.44
11/21/2021,56256,56123,34,5.1
11/21/2021,79853,37531,6,18.65
11/21/2021,53679,53941,53,3.87
11/22/2021,55337,53679,13,8.54
11/22/2021,68792,68596,58,3.99
11/22/2021,76380,76655,4,3.16
11/22/2021,53507,56495,13,3.74
11/22/2021,59127,59053,12,3.67
11/22/2021,40285,41147,3,5.98
11/22/2021,83322,83238,1,6.22
11/22/2021,54466,53477,2,5.52
11/22/2021,67026,51345,13,5.85
11/22/2021,53679,51644,2,8.99
11/22/2021,50889,57432,6,8.82
11/22/2021,60668,51345,42,7.49
11/22/2021,56495,56256,1,4.9
11/22/2021,30930,31100,46,4.61
11/22/2021,53254,53679,7,2.64
11/22/2021,77122,78718,14,4.49
11/22/2021,37531,91524,8,24.0
11/22/2021,57043,57432,13,5.58
11/22/2021,97627,97479,7,5.26
11/22/2021,97432,91446,1,14.39
11/22/2021,51345,51589,5,7.0
11/22/2021,57721,42640,59,15.13
11/22/2021,73468,74693,40,3.17
11/22/2021,78445,76107,54,3.47
11/22/2021,78718,77826,121,4.55
11/22/2021,77940,30964,2,17.7
11/22/2021,68566,68620,8,4.42
11/22/2021,40285,41480,15,5.75
11/22/2021,73936,73703,2,6.81
11/22/2021,99310,99279,18,7.16
11/22/2021,80769,98139,1,17.06
11/22/2021,48388,53782,17,6.03
11/22/2021,98901,99142,7,5.76
11/22/2021,92616,46380,1,24.0
11/22/2021,95997,92834,24,4.77
11/22/2021,57026,50265,4,9.47
11/22/2021,79557,78718,12,3.23
11/22/2021,53477,51345,39,8.66
11/22/2021,30930,30964,10,3.79
11/22/2021,79853,76107,8,3.64
11/22/2021,48174,48578,4,6.57
11/22/2021,58039,58339,12,3.42
11/22/2021,73517,74693,6,6.81
11/22/2021,97479,99142,3,6.37
11/22/2021,50551,52514,53,7.19
11/22/2021,37531,38540,5,6.82
11/22/2021,34450,33185,10,4.97
11/22/2021,98235,67994,39,24.0
11/22/2021,98272,97808,26,6.68
11/22/2021,63899,63148,4,4.21
11/22/2021,91445,94553,35,7.18
11/22/2021,53679,55337,15,8.54
11/22/2021,90967,92679,3,6.36
11/22/2021,57580,75853,24,23.23
11/22/2021,83545,53477,5,24.0
11/22/2021,53935,53941,2,3.88
11/22/2021,90967,90621,13,2.59
11/22/2021,94390,76107,11,24.0
11/22/2021,73049,30930,3,11.05
11/22/2021,55588,62185,13,9.29
11/22/2021,55208,56495,4,4.72
11/23/2021,23516,30930,11,12.54
11/23/2021,52227,57627,76,13.25
11/23/2021,53679,53477,10,4.91
11/23/2021,53647,53324,12,7.67
11/23/2021,37531,37956,44,11.88
11/23/2021,27050,28841,12,6.68
11/23/2021,66350,53935,7,13.35
11/23/2021,62185,53679,3,7.9
11/23/2021,43122,68566,143,23.39
11/23/2021,55588,55776,10,4.95
11/23/2021,85305,86081,6,8.55
11/23/2021,53254,48388,23,5.56
11/23/2021,76880,67994,7,13.83
11/23/2021,73049,74105,2,9.3
11/23/2021,62185,60857,12,4.01
11/23/2021,54971,53679,5,3.06
11/23/2021,52514,55337,12,9.14
11/23/2021,77439,79853,6,2.5
11/23/2021,57109,51562,43,11.39
11/23/2021,55337,56510,10,4.4
11/23/2021,28841,28255,10,6.04
11/23/2021,80798,80143,28,3.08
11/23/2021,59053,59535,50,6.6
11/23/2021,46617,46065,56,6.05
11/23/2021,22010,23997,7,9.26
11/23/2021,17829,16988,3,3.02
11/23/2021,74917,31100,31,14.63
11/23/2021,85305,85319,6,6.1
11/23/2021,51621,49591,57,10.73
11/23/2021,97479,97627,5,5.26
11/23/2021,67026,53679,7,14.12
11/23/2021,98235,98272,126,2.91
11/23/2021,40683,53679,2,10.57
11/23/2021,51345,51739,52,7.3
11/23/2021,91445,68686,3,24.0
11/23/2021,85357,66350,153,16.45
11/23/2021,53679,53477,10,4.91
11/23/2021,67888,67026,116,6.19
11/23/2021,32577,34834,9,3.58
11/23/2021,48114,22010,23,13.37
11/23/2021,14767,16988,32,3.88
11/23/2021,74933,74917,76,4.36
11/23/2021,41147,48939,10,11.23
11/23/2021,53679,53941,10,3.87
11/23/2021,98235,99142,30,3.22
11/23/2021,47051,51345,2,12.35
11/23/2021,53477,53679,139,4.91
11/23/2021,52730,55208,14,12.56
11/23/2021,78445,55337,117,22.9
11/23/2021,76107,79853,25,3.64
11/23/2021,16988,17829,4,3.02
11/23/2021,67888,50889,5,9.84
11/23/2021,51613,52514,3,5.0
11/23/2021,49591,48939,24,4.04
11/23/2021,16237,83545,11,24.0
11/23/2021,17829,16988,159,3.02
11/23/2021,49697,46406,13,10.13
11/23/2021,67205,49697,66,19.23
11/23/2021,51345,56495,6,9.33
11/23/2021,53477,54848,12,3.11
11/23/2021,77826,76107,15,3.89
11/23/2021,67026,67958,10,5.49
11/23/2021,42261,37531,9,4.67
11/23/2021,97823,97959,63,4.18
11/23/2021,66552,56345,9,11.18
11/23/2021,58039,57080,4,6.46
11/23/2021,66555,67026,5,9.3
11/23/2021,55337,56495,11,3.37
11/23/2021,47051,46753,8,8.05
11/23/2021,78718,76107,3,4.36
11/23/2021,92462,92679,2,3.08
11/23/2021,56510,55337,3,4.4
11/23/2021,76107,78718,9,4.36
11/23/2021,55337,55208,1,3.36
11/23/2021,37531,47748,4,7.97
11/23/2021,53647,54401,15,8.7
11/23/2021,73966,76107,4,5.02
11/23/2021,91523,90621,23,7.28
11/23/2021,67888,30964,6,15.94
11/23/2021,58656,68920,10,13.26
11/23/2021,28841,27694,45,5.5
11/23/2021,18330,14142,6,4.64
11/23/2021,77439,66220,10,10.68
11/23/2021,51163,52689,58,5.34
11/23/2021,46638,55337,10,13.86
11/23/2021,23516,22339,14,4.27
11/23/2021,57721,53679,45,9.6
11/23/2021,55337,55588,1,4.93
11/23/2021,67827,54212,1,14.07
11/23/2021,66257,67856,5,5.12
11/23/2021,49697,55337,13,11.65
11/23/2021,33361,34613,12,3.83
11/23/2021,54971,51613,9,6.74
11/24/2021,91446,92834,12,4.37
11/24/2021,56495,30964,9,22.2
11/24/2021,77826,77702,107,6.66
11/24/2021,67453,51345,42,5.13
11/24/2021,75648,77826,14,4.13
11/24/2021,52344,68737,12,9.97
11/24/2021,16237,18330,4,5.51
11/24/2021,59053,52245,13,19.04
11/24/2021,92834,92822,15,3.78
11/24/2021,30398,22010,39,6.65
11/24/2021,62957,62185,116,2.88
11/24/2021,56495,55208,107,4.72
11/24/2021,53679,68873,9,14.4
11/24/2021,80404,81272,5,5.3
11/24/2021,67026,53679,12,14.12
11/24/2021,48404,49986,15,4.09
11/24/2021,77877,31994,2,20.71
11/24/2021,45228,54331,13,15.73
11/24/2021,52245,67827,9,8.65
11/24/2021,54810,53679,29,3.61
11/24/2021,92834,97808,7,10.26
11/24/2021,57109,68566,118,5.0
11/24/2021,56098,55588,60,4.38
11/24/2021,97627,97808,1,4.84
11/24/2021,17829,16988,9,3.02
11/24/2021,45228,28255,149,7.14
11/24/2021,68737,68707,13,5.08
11/24/2021,77122,77839,5,4.95
11/24/2021,98901,98506,13,6.43
11/24/2021,94039,92834,10,3.61
11/24/2021,16988,16237,3,4.95
11/24/2021,54596,53332,15,3.99
11/24/2021,67026,52162,30,4.63
11/24/2021,47794,46061,4,8.23
11/24/2021,30964,30930,3,3.79
11/24/2021,98235,31575,11,24.0
11/24/2021,67888,66555,12,5.55
11/24/2021,77826,75916,6,3.93
11/24/2021,52245,52162,12,5.46
11/24/2021,16988,16237,75,4.95
11/24/2021,90967,55588,26,24.0
11/24/2021,97808,97627,6,4.84
11/24/2021,68966,68206,24,7.25
11/24/2021,74917,78718,5,10.37
11/24/2021,52245,51704,2,5.87
11/24/2021,92834,95340,3,5.6
11/24/2021,79487,44777,8,24.0
11/24/2021,12518,11353,6,4.86
11/24/2021,61167,62185,10,3.74
11/24/2021,55337,53278,5,3.98
11/24/2021,54331,34450,99,24.0
11/24/2021,48560,48578,12,5.17
11/24/2021,34450,34681,41,5.28
11/24/2021,45228,43122,8,3.3
11/24/2021,60202,62185,11,2.15
11/24/2021,75788,79853,6,3.18
11/24/2021,93932,91737,4,2.65
11/24/2021,52294,53324,11,9.69
11/24/2021,30930,78718,37,16.38
11/24/2021,48939,49694,12,4.73
11/24/2021,28798,64521,12,11.95
11/24/2021,61964,45228,33,12.21
11/24/2021,66983,56510,2,12.99
11/24/2021,52730,51345,11,4.2
11/24/2021,77131,77839,14,4.62
11/24/2021,74933,74693,12,4.54
11/24/2021,76880,77826,11,4.51
11/24/2021,55454,55337,56,4.44
11/24/2021,85305,69227,3,10.22
11/24/2021,46638,47898,20,3.39
11/24/2021,53679,55337,72,8.54
11/24/2021,62185,60668,9,3.3
11/24/2021,47794,46853,33,3.89
11/24/2021,85305,85319,6,6.1
11/25/2021,34613,34450,17,5.6
11/25/2021,79487,76880,6,6.08
11/25/2021,78718,76380,7,2.42
11/25/2021,55588,55337,9,4.93
11/25/2021,28461,28255,61,6.02
11/25/2021,79853,74693,7,9.29
11/25/2021,56256,55208,12,6.63
11/25/2021,51345,52245,22,4.73
11/25/2021,43692,45228,16,3.76
11/25/2021,23516,22010,50,6.14
11/25/2021,55337,53324,8,9.55
11/25/2021,45228,53941,2,14.12
11/25/2021,56510,56495,7,4.45
11/25/2021,53679,78718,14,23.08
11/25/2021,98272,92834,27,14.74
11/25/2021,68596,76880,7,16.59
11/25/2021,91446,94553,7,4.65
11/25/2021,74693,74933,7,4.54
11/25/2021,16988,55588,12,21.29
11/25/2021,59053,67205,2,18.51
11/25/2021,53941,46117,2,9.22
11/25/2021,94553,90967,5,6.77
11/25/2021,67026,68566,158,6.01
11/25/2021,63033,62957,5,4.76
11/25/2021,81151,80769,67,3.71
11/25/2021,90967,97479,8,13.84
11/25/2021,68566,30964,3,23.59
11/25/2021,16988,76612,41,24.0
11/25/2021,40285,76380,9,23.34
11/25/2021,31100,30964,12,6.35
11/25/2021,57432,55337,6,8.17
11/25/2021,75980,76880,8,5.61
11/25/2021,76612,76107,10,4.87
11/25/2021,55588,56495,38,3.85
11/25/2021,28798,27694,8,8.38
11/25/2021,53679,53935,2,3.88
11/25/2021,30398,76380,2,20.62
11/25/2021,16237,18330,39,5.51
11/25/2021,57076,57721,8,6.09
11/25/2021,16237,17829,169,5.85
11/25/2021,23516,22010,14,6.14
11/25/2021,41147,40285,33,5.98
11/25/2021,76107,77826,12,3.89
11/25/2021,76107,34534,5,23.68
11/25/2021,11993,12670,39,4.39
11/25/2021,85052,85305,29,4.93
11/25/2021,76107,76942,75,6.6
11/25/2021,48939,49697,14,3.53
11/25/2021,78665,76880,2,4.27
11/25/2021,66731,67888,13,5.25
11/25/2021,68920,69005,2,3.88
11/25/2021,74917,73021,28,6.01
11/25/2021,59901,57627,2,9.7
11/25/2021,53332,52514,1,9.82
11/25/2021,63033,55454,2,14.74
11/25/2021,53679,54971,42,3.06
11/25/2021,43147,79853,13,24.0
11/25/2021,53679,57721,10,9.6
11/25/2021,78828,76107,16,6.9
11/25/2021,68920,48939,31,18.72
11/25/2021,50263,52514,6,5.13
11/25/2021,80404,80769,7,5.48
11/26/2021,55686,57721,1,5.76
11/26/2021,85052,85041,6,4.49
11/26/2021,75507,76107,13,4.84
11/26/2021,98235,99127,1,3.42
11/26/2021,83322,83545,12,3.47
11/26/2021,51345,52730,171,4.2
11/26/2021,55337,55588,15,4.93
11/26/2021,40285,42640,6,5.99
11/26/2021,55588,55208,11,6.09
11/26/2021,30964,77783,8,16.6
11/26/2021,68566,68596,33,4.14
11/26/2021,67026,66062,5,6.21
11/26/2021,57721,57432,37,6.38
11/26/2021,45228,79104,63,24.0
11/26/2021,48404,49527,1,6.28
11/26/2021,67026,79202,5,15.95
11/26/2021,24526,22010,8,2.42
11/26/2021,53679,54401,7,3.18
11/26/2021,79853,79183,46,5.32
11/26/2021,79881,76107,45,6.85
11/26/2021,68566,68596,12,4.14
11/26/2021,30964,31100,5,6.35
11/26/2021,76107,75398,8,3.09
11/26/2021,68216,68566,14,7.73
11/26/2021,34534,33361,4,2.48
11/26/2021,30964,31771,1,6.48
11/26/2021,90967,92834,3,6.63
11/26/2021,90967,92936,40,4.42
11/26/2021,68566,69065,9,4.07
11/26/2021,55588,57721,8,3.21
11/26/2021,92834,94592,13,3.35
11/26/2021,83434,98521,6,8.2
11/26/2021,97627,97808,8,4.84
11/26/2021,74173,74693,3,3.2
11/26/2021,46853,47898,14,7.72
11/26/2021,18330,16988,1,2.64
11/26/2021,97382,97808,41,5.96
11/26/2021,97823,98351,13,3.66
11/26/2021,10516,11633,4,4.73
11/26/2021,59053,91523,3,16.4
11/26/2021,94553,94039,12,4.53
11/26/2021,52245,50505,2,6.23
11/26/2021,98762,90967,24,17.38
11/26/2021,41193,30964,13,5.21
11/26/2021,66552,67888,4,2.7
11/26/2021,53679,54971,42,3.06
11/26/2021,55337,55208,2,3.36
11/26/2021,78718,34450,124,20.24
11/26/2021,94390,94067,2,3.74
11/26/2021,37531,38370,160,6.59
11/26/2021,46117,52245,1,9.94
11/26/2021,40285,76880,51,24.0
11/26/2021,97627,97959,13,6.7
11/26/2021,55337,56510,10,4.4
11/26/2021,85305,85319,56,6.1
11/26/2021,46638,46117,12,2.94
11/26/2021,85712,86265,3,6.02
11/26/2021,28199,27694,12,3.37
11/26/2021,53477,53935,8,5.19
11/26/2021,69227,68566,3,6.01
11/26/2021,57109,53477,5,12.32
11/26/2021,34450,30930,5,8.88
11/26/2021,66257,49591,11,16.78
11/26/2021,79104,78445,11,6.66
11/26/2021,58656,58039,8,3.72
11/26/2021,85658,85319,8,4.14
11/26/2021,67453,66350,162,7.24
11/26/2021,94039,90967,12,7.28
11/26/2021,58075,58656,14,3.8
11/26/2021,55588,55890,12,3.44
11/26/2021,27941,27538,14,3.98
11/26/2021,46117,46065,2,2.83
11/26/2021,66983,67026,1,3.41
11/26/2021,76655,79713,38,2.65
11/26/2021,54466,53679,38,3.19
11/27/2021,79036,76880,11,3.06
11/27/2021,80803,80092,12,3.73
11/27/2021,43122,30930,15,12.92
11/27/2021,56256,51345,6,10.02
11/27/2021,51345,52514,44,3.49
11/27/2021,79853,76107,1,3.64
11/27/2021,17622,44777,13,6.34
11/27/2021,90621,54971,10,24.0
11/27/2021,83545,99003,35,7.91
11/27/2021,22010,24526,4,2.42
11/27/2021,56495,55337,4,3.37
11/27/2021,53679,48155,90,6.04
11/27/2021,85319,85884,12,5.77
11/27/2021,77877,76107,6,6.01
11/27/2021,48578,52245,14,12.62
11/27/2021,76978,76380,8,4.23
11/27/2021,79408,76107,45,2.5
11/27/2021,97808,97479,124,3.27
11/27/2021,77839,76107,14,3.41
11/27/2021,79104,76414,5,10.31
11/27/2021,59053,59090,53,4.42
11/27/2021,85884,86488,1,5.08
11/27/2021,52730,58039,23,15.06
11/27/2021,76107,77826,23,3.89
11/27/2021,44727,40285,8,2.75
11/27/2021,66220,52245,1,8.9
11/27/2021,97959,97479,8,3.77
11/27/2021,57721,57627,8,8.17
11/27/2021,55179,55337,15,3.53
11/27/2021,46853,46962,12,7.47
11/27/2021,58648,58039,174,5.02
11/27/2021,95726,91446,58,3.85
11/27/2021,67958,45480,1,17.55
11/27/2021,46657,46061,13,4.28
11/27/2021,53324,54466,123,5.77
11/27/2021,22634,42640,14,12.92
11/27/2021,91445,94039,1,8.58
11/27/2021,23569,17829,11,10.93
11/27/2021,52344,52245,9,5.19
11/27/2021,74933,73703,10,5.13
11/27/2021,41480,41542,9,5.41
11/27/2021,52294,51345,5,6.65
11/27/2021,97808,97479,51,3.27
11/27/2021,33361,33185,3,3.28
11/27/2021,55337,56510,33,4.4
11/27/2021,22010,52245,41,16.97
11/27/2021,40285,41147,4,5.98
11/27/2021,57721,67558,14,8.36
11/27/2021,47898,52514,40,9.62
11/27/2021,43122,45688,3,4.77
11/27/2021,79853,59090,26,24.0
11/27/2021,66221,67026,14,4.17
11/27/2021,68737,57432,34,9.08
11/27/2021,51820,52344,15,5.02
11/27/2021,79853,76494,6,4.21
11/27/2021,97959,97808,21,3.91
11/27/2021,54331,53679,15,6.77
11/28/2021,31227,30930,7,7.67
11/28/2021,16988,16451,14,4.3
11/28/2021,94039,83545,10,11.66
11/28/2021,76107,77826,9,3.89
11/28/2021,68596,53477,3,11.13
11/28/2021,46638,47051,6,3.93
11/28/2021,66731,66552,13,4.63
11/28/2021,37531,30930,14,8.54
11/28/2021,85052,86347,3,3.23
11/28/2021,41147,40285,12,5.98
11/28/2021,53679,55588,42,8.71
11/28/2021,76612,76107,8,4.87
11/28/2021,55337,43122,9,17.65
11/28/2021,98235,97627,6,7.57
11/28/2021,75477,76880,1,3.81
11/28/2021,97808,97183,11,3.01
11/28/2021,90967,92679,15,6.36
11/28/2021,76107,75788,6,4.57
11/28/2021,31100,30930,5,4.61
11/28/2021,94295,92616,10,3.68
11/28/2021,55337,51704,7,8.72
11/28/2021,48174,56495,14,10.89
11/28/2021,66429,58039,69,14.73
11/28/2021,77826,75398,9,3.09
11/28/2021,97627,59053,5,15.47
11/28/2021,42640,76397,13,23.23
11/28/2021,67026,67958,58,5.49
11/28/2021,33361,79853,6,22.51
11/28/2021,68566,68596,12,4.14
11/28/2021,57721,53679,3,9.6
11/28/2021,45688,45766,2,4.17
11/28/2021,77253,79853,5,7.2
11/28/2021,74105,30964,37,17.85
11/28/2021,95340,94039,4,7.21
11/28/2021,61111,31227,14,13.24
11/28/2021,46617,58039,39,17.69
11/28/2021,49697,48939,48,3.53
11/28/2021,51345,52730,52,4.2
11/28/2021,68596,66555,7,11.39
11/28/2021,68566,68596,16,4.14
11/28/2021,56495,55179,19,4.84
11/28/2021,53477,43122,52,13.72
11/28/2021,97627,97808,4,4.84
11/28/2021,94039,95340,6,7.21
11/28/2021,58339,68015,148,8.85
11/28/2021,67580,67888,8,5.48
11/28/2021,52245,52514,14,3.53
11/28/2021,34450,41147,60,14.34
11/28/2021,30964,31134,2,5.87
11/28/2021,34365,37531,24,17.4
11/28/2021,52245,60202,8,5.9
11/28/2021,55337,55208,14,3.36
11/28/2021,47794,46617,7,6.64
11/28/2021,76107,77263,8,3.36
11/28/2021,67026,55337,14,12.13
11/28/2021,45597,43122,37,3.53
11/28/2021,66555,51345,11,7.54
11/28/2021,78718,76107,128,4.36
11/28/2021,94553,91446,6,4.65
11/28/2021,91445,94039,13,8.58
11/29/2021,76107,77384,12,5.93
11/29/2021,43122,45046,11,4.12
11/29/2021,43122,45228,27,3.3
11/29/2021,40285,41147,15,5.98
11/29/2021,41147,40285,79,5.98
11/29/2021,45228,43671,7,4.42
11/29/2021,68566,85712,5,13.67
11/29/2021,10047,12670,4,5.58
11/29/2021,54992,53679,38,4.9
11/29/2021,77826,77122,8,2.24
11/29/2021,94390,83335,9,16.51
11/29/2021,30930,30964,6,3.79
11/29/2021,40285,40291,48,6.88
11/29/2021,61167,67026,6,10.93
11/29/2021,55337,55588,51,4.93
11/29/2021,66220,53679,20,14.78
11/29/2021,77826,76107,9,3.89
11/29/2021,46638,46246,27,4.08
11/29/2021,55337,52245,4,8.21
11/29/2021,97627,94552,10,10.32
11/29/2021,80803,80769,10,7.81
11/29/2021,49879,47051,15,9.67
11/29/2021,76795,79853,8,4.69
11/29/2021,45228,43122,24,3.3
11/29/2021,53324,53679,9,5.01
11/29/2021,30930,30964,14,3.79
11/29/2021,57432,57636,14,3.48
11/29/2021,78955,76107,57,4.52
11/29/2021,44777,17829,32,8.01
11/29/2021,46617,75292,36,22.21
11/29/2021,54596,53679,1,4.74
11/29/2021,68566,68360,176,5.79
11/29/2021,83462,92834,8,11.27
11/29/2021,46638,46117,8,2.94
11/29/2021,43122,55422,37,19.14
11/29/2021,40683,30964,13,10.22
11/29/2021,98762,98272,5,2.6
11/29/2021,59015,59053,8,3.52
11/29/2021,51820,50490,14,4.85
11/29/2021,66555,67631,15,9.53
11/29/2021,54401,54331,48,7.91
11/29/2021,92462,90967,17,6.92
11/29/2021,83322,83392,13,4.86
11/29/2021,45228,45688,14,5.98
11/29/2021,17622,17829,3,6.49
11/29/2021,56510,55485,15,7.03
11/29/2021,76107,76978,8,3.65
11/29/2021,74933,74133,19,3.95
11/29/2021,61964,49697,46,10.62
11/29/2021,32577,34450,18,4.48
11/29/2021,31227,76107,12,23.57
11/29/2021,68015,51345,7,9.81
11/29/2021,85052,85305,94,4.93
11/29/2021,61964,61167,14,4.3
11/29/2021,50871,52294,4,8.5
11/29/2021,85052,85319,10,4.3
11/29/2021,93620,92834,11,3.1
11/29/2021,34534,34450,11,3.71
11/29/2021,68015,66932,4,9.6
11/29/2021,17829,10050,13,6.08
11/30/2021,16988,19686,31,4.49
11/30/2021,68226,68620,57,3.16
11/30/2021,79104,81272,5,18.43
11/30/2021,78445,77826,11,3.12
11/30/2021,47051,46776,15,3.05
11/30/2021,97136,83392,6,8.62
11/30/2021,56256,55337,25,5.55
11/30/2021,53679,53941,2,3.87
11/30/2021,94390,91446,14,4.41
11/30/2021,78718,75376,8,4.56
11/30/2021,97627,97808,6,4.84
11/30/2021,68596,51345,13,6.91
11/30/2021,66220,67631,85,5.53
11/30/2021,79853,37606,121,15.71
11/30/2021,17829,15340,7,3.96
11/30/2021,66221,67026,10,4.17
11/30/2021,68566,46279,8,15.16
11/30/2021,53679,48939,3,4.93
11/30/2021,54795,53679,5,5.78
11/30/2021,60202,45688,6,10.12
11/30/2021,46617,45228,19,8.6
11/30/2021,92679,94552,57,4.82
11/30/2021,50857,52294,6,3.37
11/30/2021,67026,67690,3,6.0
11/30/2021,80668,81147,14,5.47
11/30/2021,30930,30964,10,3.79
11/30/2021,55337,49879,2,14.01
11/30/2021,10050,11993,43,6.43
11/30/2021,81151,80798,57,3.55
11/30/2021,77131,77439,7,6.67
11/30/2021,51621,52730,2,8.04
11/30/2021,76107,77826,15,3.89
11/30/2021,46617,47051,15,6.13
11/30/2021,51621,45228,15,18.91
11/30/2021,67994,56495,5,11.05
11/30/2021,75648,74933,14,7.74
11/30/2021,67026,52730,58,7.96
11/30/2021,55588,56495,10,3.85
11/30/2021,31100,30930,12,4.61
11/30/2021,76107,74933,1,7.93
11/30/2021,69227,67958,11,9.22
11/30/2021,51621,77439,14,19.03
11/30/2021,51915,52514,6,3.11
11/30/2021,30964,66097,81,16.57
11/30/2021,54262,66350,1,14.66
11/30/2021,18330,62185,56,17.16
11/30/2021,90967,91446,7,4.28
11/30/2021,81108,81383,14,5.04
11/30/2021,37531,79036,8,20.05
11/30/2021,52245,52730,1,5.06
11/30/2021,77826,76107,53,3.89
11/30/2021,55337,51915,15,9.15
11/30/2021,76978,79853,151,4.87
11/30/2021,67888,66473,2,6.92
11/30/2021,51345,52162,11,3.24
11/30/2021,37531,52245,46,12.64
11/30/2021,30930,28740,8,10.45
11/30/2021,51704,54971,48,3.8
11/30/2021,51345,52730,2,4.2
11/30/2021,40285,31227,23,11.35
11/30/2021,43122,41392,24,5.9
11/30/2021,85052,85712,2,5.91
11/30/2021,91446,90967,10,4.28
11/30/2021,53679,62185,10,7.9
12/01/2021,54596,53679,5,4.74
12/01/2021,30930,80143,12,24.0
12/01/2021,58843,97808,2,19.75
12/01/2021,58856,55208,7,6.72
12/01/2021,53679,76107,13,22.96
12/01/2021,98235,98272,10,2.91
12/01/2021,78955,77826,14,3.67
12/01/2021,43147,45597,149,5.12
12/01/2021,67026,55515,18,13.36
12/01/2021,83545,83392,15,3.43
12/01/2021,28798,27694,1,8.38
12/01/2021,75648,78718,4,5.21
12/01/2021,42612,41147,2,5.27
12/01/2021,59053,83545,16,6.28
12/01/2021,68566,68596,23,4.14
12/01/2021,55588,56510,32,6.22
12/01/2021,59090,50551,44,24.0
12/01/2021,90066,90967,16,7.35
12/01/2021,45597,45046,59,5.65
12/01/2021,53324,53254,32,5.45
12/01/2021,53679,67026,11,14.12
12/01/2021,90967,57325,11,24.0
12/01/2021,55337,55208,35,3.36
12/01/2021,50505,51704,18,6.28
12/01/2021,55588,45974,5,14.14
12/01/2021,63294,64667,6,7.53
12/01/2021,30930,30964,15,3.79
12/01/2021,76380,76107,7,3.96
12/01/2021,34534,30964,8,9.9
12/01/2021,76107,77826,3,3.89
12/01/2021,95726,90167,4,4.45
12/01/2021,56510,55337,2,4.4
12/01/2021,30964,30930,11,3.79
12/01/2021,40683,41147,36,5.85
12/01/2021,56495,55337,2,3.37
12/01/2021,81151,80769,3,3.71
12/01/2021,30964,31100,13,6.35
12/01/2021,56495,58075,10,10.51
12/01/2021,55422,57043,7,14.01
12/01/2021,86265,85305,13,7.84
12/01/2021,67888,66983,145,5.22
12/01/2021,57721,57325,5,6.21
12/01/2021,54971,58039,1,13.6
12/01/2021,76380,76612,7,3.57
12/01/2021,74933,73334,8,7.13
12/01/2021,50857,52730,10,6.08
12/01/2021,22010,23012,13,6.64
12/01/2021,91446,98139,8,17.46
12/01/2021,74173,74693,28,3.2
12/01/2021,53254,74933,5,16.65
12/01/2021,40285,60202,4,9.73
12/01/2021,90967,94553,42,6.77
12/01/2021,68920,55208,25,13.93
12/01/2021,17829,18248,25,3.11
12/01/2021,31100,31994,8,5.32
12/01/2021,55337,53679,1,8.54
12/01/2021,73334,85305,177,12.2
12/01/2021,54936,53679,8,3.46
